label,youtube_id,time_start,time_end,split
breakdancing,vTg5RYaVFLs,41,51,train
breakdancing,vTgdkIa4YsA,254,264,train
dining,vTgyKQ9WEFE,2336,2346,train
sharpening knives,vTi_jkQ8sjQ,327,337,train
skipping rope,vTiyaM7mxMg,67,77,train
massaging person's head,vTkXgYFmrGc,679,689,train
pushing cart,vTlTjSjHOws,12,22,train
punching person (boxing),vTmFP6H-hPI,29,39,train
making snowman,vTmUsVCsICw,85,95,train
krumping,vTmY3WoGl4s,178,188,train
playing trombone,vTnJ-mbl5yE,17,27,train
knitting,vTpiC1iJNaE,197,207,train
swimming backstroke,vTpr3AYp5jA,192,202,train
stretching arm,vTsm3oEfYIk,8,18,train
playing ice hockey,vTsxfRrFpfQ,39,49,train
throwing axe,vTt9Cl70cvs,3,13,train
front raises,vTuBpR4t8Bs,3,13,train
cleaning toilet,vTunB29vSVg,64,74,train
javelin throw,vTurjTTVH34,1,11,train
catching or throwing softball,vTyNOBgTYAc,15,25,train
grooming dog,vTzZAnqLGnw,28,38,train
waiting in line,vU0g8zsYN4k,3,13,train
rock climbing,vU2EleFs-HY,81,91,train
making tea,vU2zMOIupco,129,139,train
reading newspaper,vU4yHSAzFBo,82,92,train
dribbling basketball,vU551udL9fg,151,161,train
playing didgeridoo,vU5D22YaEPg,4,14,train
dancing ballet,vU7nssnIna4,232,242,train
tapping pen,vU8gX8_4qCA,83,93,train
setting table,vU9xVf2rD4w,103,113,train
playing cards,vUD5HQLTQzw,292,302,train
feeding fish,vUDFjzAdw20,0,10,train
chopping wood,vUDQCrmRF6E,303,313,train
filling eyebrows,vUENIy7ZVPU,124,134,train
filling eyebrows,vUEyuBduKgI,138,148,train
passing American football (in game),vUH9VezHLhA,3,13,train
push up,vUILoI7AwTY,17,27,train
playing monopoly,vUJwBrK-pEU,365,375,train
dancing macarena,vUNq-psYnJk,88,98,train
playing xylophone,vUQ0iknJS-w,0,10,train
tying knot (not on a tie),vURKAiQRy8I,13,23,train
juggling balls,vUSXwCCwjns,444,454,train
bungee jumping,vUTMNV8gCL0,25,35,train
cooking chicken,vUTZ_uB_aWo,32,42,train
hitting baseball,vUU78tD7vfk,36,46,train
roller skating,vUUdfxYjzdo,96,106,train
cutting pineapple,vUWuyzqMA7w,34,44,train
jetskiing,vUXqI2hk0A8,97,107,train
eating burger,vUY1KrHSJ5c,36,46,train
smoking,vUYkZ9Jfa3c,336,346,train
stretching leg,vU_FVahd4HI,125,135,train
getting a tattoo,vUbYBLi01fI,168,178,train
picking fruit,vUeenoWrv98,34,44,train
pull ups,vUgoodaBlEY,7,17,train
playing guitar,vUh88DgTGMo,17,27,train
crawling baby,vUhAtKjgpBw,95,105,train
playing drums,vUhpj5rt1FQ,13,23,train
brushing teeth,vUjJ-rG_um0,27,37,train
waxing legs,vUnJ3wRK40o,171,181,train
shaving legs,vUtpSJlgw9A,56,66,train
giving or receiving award,vUygO__EwW0,207,217,train
ice climbing,vUzNgXEBLSs,0,10,train
dancing charleston,vUzrDXuYF_M,96,106,train
grinding meat,vV-0gMZNUUw,4,14,train
water skiing,vV3aSEHzlSo,97,107,train
feeding birds,vV4wnpDS1kw,53,63,train
eating spaghetti,vV7iET6kgZY,1,11,train
windsurfing,vVBl_kfwEuU,87,97,train
tying tie,vVCG4eLCXJU,47,57,train
cheerleading,vVCMr-BRBi0,112,122,train
mowing lawn,vVCPlzLA-3I,71,81,train
sticking tongue out,vVDaF4RX5TU,5,15,train
passing American football (not in game),vVDlQow96UY,2,12,train
playing recorder,vVF6dnVXxe4,4,14,train
throwing discus,vVGdmYWwGVU,4,14,train
catching or throwing frisbee,vVH9w9-aw9U,5,15,train
barbequing,vVJAxTNXXF8,53,63,train
salsa dancing,vVK1CSuGOIA,94,104,train
hula hooping,vVKDlBTQov4,20,30,train
playing cello,vVMwgmjdxRc,280,290,train
doing nails,vVRdpXjE2zo,163,173,train
throwing axe,vVS13fBxc_E,0,10,train
triple jump,vVTYTWudNjU,14,24,train
playing guitar,vVTeBkWCog8,152,162,train
playing cricket,vVUW9L5zOkE,48,58,train
riding camel,vVUdonmnT9E,17,27,train
trapezing,vVVDf-kATJA,78,88,train
dining,vVVJLZ2tQx4,247,257,train
playing violin,vVWMClCa5fE,2,12,train
cleaning windows,vVWxkoD6-B0,25,35,train
salsa dancing,vVYuyo3q4SM,152,162,train
cartwheeling,vVZXdfv6p04,0,10,train
arm wrestling,vVZdCZ0aBmc,212,222,train
massaging back,vVac-zScukA,337,347,train
jumping into pool,vVcTMr6ILRY,7,17,train
push up,vVdDozbs9O4,63,73,train
chopping wood,vVeRDffTXYg,34,44,train
parasailing,vVedbt2YtWw,11,21,train
riding elephant,vVhME_bS5As,5,15,train
waxing chest,vVkX0IimzOQ,34,44,train
slacklining,vVkd-6Ce3Ws,10,20,train
cleaning shoes,vVklw76ZKtY,0,10,train
petting animal (not cat),vVkmA1N6uK0,320,330,train
arm wrestling,vVkptmpjogM,2,12,train
smoking,vVl8i0vKNsE,140,150,train
auctioning,vVpJBrnFL3E,22,32,train
carrying baby,vVpKCThuztU,18,28,train
kicking soccer ball,vVpn78xpijA,1,11,train
swimming butterfly stroke,vVrLe_JaZ-g,185,195,train
punching bag,vVsjhoRZ6is,2,12,train
baby waking up,vVt5uFFzgLQ,15,25,train
krumping,vVuWJsu5Hiw,135,145,train
diving cliff,vVwfqBWJCl8,26,36,train
plastering,vVwhjpBbqcw,20,30,train
high jump,vVwkCoYUI5c,1,11,train
riding camel,vW-719Vfmjk,284,294,train
cleaning windows,vW-llb3yZ7w,57,67,train
texting,vW1Agv21BsE,3,13,train
snatch weight lifting,vW1xbyX5jVg,155,165,train
presenting weather forecast,vW2AFkxZfrM,35,45,train
playing xylophone,vW2OrcEBTu4,36,46,train
pole vault,vW2dbmyyVms,79,89,train
feeding birds,vW3dIB7sIOg,34,44,train
making snowman,vW3oNb4R8Cc,274,284,train
shaking head,vW4CGnyXnMA,76,86,train
pumping gas,vW5hB7rvK2E,16,26,train
zumba,vW88LAPCNoM,12,22,train
zumba,vW8R1an0c78,60,70,train
zumba,vW8dwWV5JIs,61,71,train
ice climbing,vW8ghGkiwNg,19,29,train
reading book,vW8s8nF5rz8,68,78,train
climbing ladder,vW8tmL8oHhc,4,14,train
dancing ballet,vW8zmnXPlKY,0,10,train
tango dancing,vW9B-mARGTw,7,17,train
zumba,vW9HCzGn880,37,47,train
yoga,vW9NIwj0ndw,238,248,train
texting,vWAc9KMW4Ug,258,268,train
high kick,vWBp0ELsMTs,19,29,train
arm wrestling,vWC_50tgotg,42,52,train
sweeping floor,vWDsZmIALNc,7,17,train
bench pressing,vWFTQJyzJA8,33,43,train
crossing river,vWHsmp5DOOk,32,42,train
cartwheeling,vWIJ2pK5gQY,33,43,train
playing ukulele,vWJFbeBuVmc,265,275,train
playing harmonica,vWJa-rSM1jo,6,16,train
kitesurfing,vWKEfwd_ag4,7,17,train
building shed,vWKVj9gDPwE,101,111,train
playing tennis,vWL7TpMRIAE,229,239,train
playing accordion,vWOEfwffKxM,13,23,train
snowkiting,vWOIska_5M0,38,48,train
lunge,vWOfFCi7PPk,25,35,train
playing basketball,vWOqYGnKfqE,160,170,train
pull ups,vWPONRzoRxc,38,48,train
trapezing,vWPZi31HENw,1,11,train
water skiing,vWSEQIXX3FU,146,156,train
shaking hands,vWT7dM4YH3s,5,15,train
yoga,vWU-X3MYp1M,277,287,train
jetskiing,vWVI7as16O0,15,25,train
playing bagpipes,vWW8v8oZoWM,388,398,train
massaging back,vWXhpHYLwcI,305,315,train
drinking beer,vWZ352S1_2E,4,14,train
sign language interpreting,vWZCHRK-75g,1,11,train
tossing salad,vWZDB2DLYD8,261,271,train
planting trees,vWZDFUlyks0,17,27,train
throwing discus,vWZtaMFa58g,0,10,train
surfing water,vW_S56xewWs,190,200,train
cleaning pool,vWbyZ8Ds5yE,3,13,train
disc golfing,vWcPcan08v4,647,657,train
playing volleyball,vWd0ArE56Nw,32,42,train
krumping,vWdQwjj8CmE,11,21,train
pumping fist,vWdg5RDhjm0,2,12,train
kitesurfing,vWfWgjsLYIY,11,21,train
arm wrestling,vWfj2-BREU8,30,40,train
krumping,vWfkrbQ8Z6Q,547,557,train
eating carrots,vWgaAsOhNmA,1,11,train
hurling (sport),vWh4VIqz_3c,83,93,train
smoking hookah,vWhQW_ufTXc,1,11,train
tying tie,vWheZAsSg-U,62,72,train
shuffling cards,vWiWMDVkJ60,120,130,train
flying kite,vWjttRlaKWA,23,33,train
walking the dog,vWkZdG7iME8,12,22,train
feeding goats,vWkcW0dZQh0,3,13,train
kitesurfing,vWmQCaIDCxY,44,54,train
playing paintball,vWn0eBhiYSo,355,365,train
push up,vWnVG7t4I2o,0,10,train
snatch weight lifting,vWnrr655J-4,45,55,train
dancing ballet,vWoOFBfLjBM,445,455,train
skateboarding,vWoQnM-0vag,1,11,train
feeding goats,vWoo-i5mEHE,44,54,train
eating watermelon,vWprQVm1Yv8,52,62,train
slacklining,vWqyuRhOLKM,2,12,train
shaking head,vWrB1M7rArE,8,18,train
cutting watermelon,vWsxyLq29WY,1,11,train
picking fruit,vWvHp7j9MtY,3,13,train
texting,vWwEO1dyYRA,104,114,train
blasting sand,vWxm3459ibE,227,237,train
cracking neck,vWyMFQsSDqg,2,12,train
bartending,vX1-J-TT3aI,199,209,train
ice climbing,vX1vpURD60M,30,40,train
playing harp,vX2WIPSD4lU,83,93,train
shaking head,vX601RL3AAg,0,10,train
getting a tattoo,vX6PwVhEX-k,4,14,train
shoveling snow,vX7GzQ5lJbc,2,12,train
cleaning floor,vX7gn1v4hpU,8,18,train
busking,vX80Gyd1Db4,81,91,train
pumping fist,vX82si-JNoo,1,11,train
tobogganing,vX83hA6Hf8U,0,10,train
country line dancing,vX8v5zW2xR0,60,70,train
dancing gangnam style,vX8yz3TICR4,127,137,train
reading book,vX9ItHqm78o,2,12,train
tying knot (not on a tie),vX9pIOG8DPk,39,49,train
pole vault,vX9re2F3G9c,1,11,train
gymnastics tumbling,vXCwdD283K0,18,28,train
barbequing,vXDESy-MeaU,10,20,train
moving furniture,vXHM3FfITAM,47,57,train
swing dancing,vXHqECogoDc,89,99,train
massaging back,vXKFg15o-to,137,147,train
playing badminton,vXMVDq2lTcs,25,35,train
robot dancing,vXOamXshFTc,756,766,train
grooming horse,vXQqmXXrA74,268,278,train
punching bag,vXUjxdpvtqc,68,78,train
brushing hair,vXWbpfF6Tf4,3,13,train
stretching arm,vXXWseoBA04,102,112,train
feeding fish,vXXZawNAbeQ,34,44,train
chopping wood,vXaD4DVF8eA,15,25,train
punching person (boxing),vXbMQCWNGrk,112,122,train
riding mountain bike,vXg55vW2igg,107,117,train
walking the dog,vXj09gQnZxU,74,84,train
mowing lawn,vXjMagKulHM,67,77,train
riding unicycle,vXjSMYynnOE,58,68,train
bookbinding,vXmgE41UnBk,844,854,train
milking cow,vXoZ0Qd0fHE,13,23,train
skateboarding,vXpQryuY0HQ,226,236,train
writing,vXppH8bPvTQ,1157,1167,train
playing chess,vXsVyBSj4mg,46,56,train
throwing axe,vXsjecc5OqY,3,13,train
playing saxophone,vXtnaUv5n10,108,118,train
making a sandwich,vXv5gwhCfGw,1012,1022,train
sharpening pencil,vXx5WCs_rdY,2,12,train
dancing ballet,vY-Xyt1Zz3A,205,215,train
dancing ballet,vY-Za2aSFLQ,74,84,train
checking tires,vY-bjFbdBIM,314,324,train
eating chips,vY2m4W8pUFA,29,39,train
flipping pancake,vY3oI0cgNMg,0,10,train
skateboarding,vY77SbJXUtg,97,107,train
tapping guitar,vY7clzDxDWs,0,10,train
skateboarding,vY7n76ZzNbc,299,309,train
cutting watermelon,vY8T1jYxD4I,0,10,train
skipping rope,vYANhbY9ky8,49,59,train
shaving head,vYAcAzYxA-o,28,38,train
bouncing on trampoline,vYAzvc4e_tk,6,16,train
shaving head,vYBKYpnvpA8,42,52,train
windsurfing,vYC6JjOwxX0,11,21,train
tobogganing,vYDB5cTVJs4,3,13,train
swimming butterfly stroke,vYI7l5SYPlw,4,14,train
washing dishes,vYIOQYC0vZY,110,120,train
washing hands,vYK4k_0PZMo,103,113,train
weaving basket,vYLeo3ZYgLY,61,71,train
drinking beer,vYMIJudp6sw,83,93,train
playing drums,vYO9SySB_ks,207,217,train
playing squash or racquetball,vYPCqcsCM4g,222,232,train
blasting sand,vYPziXQiRAM,162,172,train
hugging,vYRb64lYxbM,226,236,train
capoeira,vYSjIZ9x2ys,86,96,train
sign language interpreting,vYTTS0Hd7wc,80,90,train
massaging legs,vYVVIiM82LM,3,13,train
golf putting,vYVqHhPFk8c,58,68,train
windsurfing,vYYcf8q6G8s,56,66,train
cleaning pool,vYYnMo-wmvY,25,35,train
trimming or shaving beard,vYYrdxIDJAg,482,492,train
bowling,vYYtpyq3ISA,4,14,train
triple jump,vYZ3L6Ze4kQ,2,12,train
tasting food,vYZ3yk3ZtnA,145,155,train
zumba,vYZKgVPq1T0,66,76,train
playing paintball,vYZrBvN7Yms,47,57,train
zumba,vYaJqGeQFZ4,181,191,train
riding unicycle,vYafu3QlZsU,316,326,train
balloon blowing,vYc6m9NVhLc,25,35,train
shot put,vYd6vENvXio,0,10,train
pole vault,vYd9rn69M2Q,8,18,train
doing laundry,vYftqktRlTw,1,11,train
sniffing,vYhaNvum3Bk,72,82,train
waxing eyebrows,vYiTrv1f3mk,138,148,train
playing flute,vYjL3snXw2s,0,10,train
doing nails,vYjRsW4zQdY,132,142,train
eating hotdog,vYk9LmqS9dI,11,21,train
waxing legs,vYlUShwEb90,17,27,train
unloading truck,vYlutH15yD8,19,29,train
gymnastics tumbling,vYogkm1qke0,71,81,train
making snowman,vYqqm202mbs,41,51,train
brushing teeth,vYr9rjSzxrE,1,11,train
bookbinding,vYwnxdOQvzE,22,32,train
carving pumpkin,vYx5Duw1rpA,312,322,train
welding,vYyaPezSs_A,17,27,train
blowing nose,vZ-XTehjBAA,25,35,train
dying hair,vZ-ZQIIYbks,265,275,train
front raises,vZ12N9Uy4qA,207,217,train
peeling potatoes,vZ28DQM58Hk,82,92,train
air drumming,vZ3K_9BJTK8,2,12,train
kicking field goal,vZ4Hdm4oP3E,6,16,train
tapping pen,vZ560yhzYWU,45,55,train
making snowman,vZ6Kei-tQEI,27,37,train
washing hair,vZ7esuDzoi8,37,47,train
snowboarding,vZ8UD8L0hIg,167,177,train
hammer throw,vZ8lQj8s9eI,4,14,train
hurdling,vZA_K7DaAvs,33,43,train
building cabinet,vZBHx-vnskA,974,984,train
archery,vZCdnRRwKgY,5,15,train
shaking head,vZCykkXrNd0,2,12,train
parkour,vZDVao0gHek,59,69,train
singing,vZFyWy0qsPU,195,205,train
pushing wheelchair,vZG_RoQUU-Q,190,200,train
baby waking up,vZGtldYJsjQ,32,42,train
pushing car,vZIvRKTbXls,10,20,train
barbequing,vZIzT3kYy8Y,86,96,train
playing xylophone,vZJqc9BIoZM,38,48,train
eating spaghetti,vZNTxMsd6Wg,28,38,train
decorating the christmas tree,vZOl-nhq1Gk,1385,1395,train
celebrating,vZP-ZHxSCHs,12,22,train
mowing lawn,vZQWLLnobcM,7,17,train
country line dancing,vZRQGxeSTjE,68,78,train
eating spaghetti,vZUKhc57Ozc,23,33,train
playing trumpet,vZVRwQyUqXo,0,10,train
golf chipping,vZWPee66M1s,12,22,train
peeling potatoes,vZXWptpplfs,83,93,train
waxing chest,vZXszAIlHKc,412,422,train
playing cards,vZXuH9l-uek,52,62,train
walking the dog,vZZ9sW4VJOo,62,72,train
snatch weight lifting,vZaxm7WglcQ,0,10,train
playing violin,vZbWB3jLd20,3,13,train
crossing river,vZbqedGVGJk,3,13,train
bookbinding,vZefd4rlRlw,562,572,train
passing American football (in game),vZejvcqa9sU,0,10,train
riding elephant,vZf3pWbtTbw,25,35,train
bending back,vZfhe8jCzMY,1,11,train
tossing salad,vZh8JcZLuEc,70,80,train
playing bagpipes,vZjEBJLh8pQ,2,12,train
barbequing,vZjSxLKRfCs,52,62,train
flipping pancake,vZl66U9LKq4,0,10,train
playing recorder,vZpqReaVDrE,41,51,train
playing bass guitar,vZtfb54a1Gw,74,84,train
driving tractor,vZvy6tHQ2ho,15,25,train
gymnastics tumbling,vZw7J0hKeV0,0,10,train
riding or walking with horse,vZwa31MNd3E,6,16,train
gymnastics tumbling,vZwcS7zmVBc,4,14,train
making pizza,vZwrUmgm0JY,1,11,train
tasting beer,vZxhPpMohUU,32,42,train
kicking soccer ball,v_1ID7O6rMg,5,15,train
petting animal (not cat),v_4nj9IbBoc,11,21,train
feeding fish,v_6zgFflCM4,67,77,train
playing harmonica,v_7sKUkg4T8,9,19,train
frying vegetables,v_8DZgOtVxU,180,190,train
pushing cart,v_8rrxzdiWI,38,48,train
eating ice cream,v_DOCZGmXc4,2,12,train
climbing tree,v_Ez757nJQs,86,96,train
massaging feet,v_F06qgsHtc,12,22,train
feeding goats,v_HGc4PjzMw,105,115,train
bowling,v_HjjMCq53s,81,91,train
knitting,v_Hk4qb1r1I,37,47,train
applauding,v_HunyXDui8,5,15,train
air drumming,v_K2saPCK2Y,61,71,train
playing guitar,v_Lf4gvjh2w,183,193,train
swinging on something,v_MCHHyMn_8,0,10,train
headbanging,v_R8zIHUnWQ,1,11,train
cooking chicken,v_SlRQjhQdE,431,441,train
scuba diving,v_U5_zMu3dE,40,50,train
barbequing,v_V5uv_fSf4,531,541,train
dying hair,v_Vl9P7edSw,60,70,train
hurling (sport),v_VqhB1rfwk,486,496,train
riding mule,v_Wtl8aA0TM,11,21,train
reading newspaper,v_X4E_2wouc,3,13,train
walking the dog,v_XRcDMq9gg,38,48,train
arm wrestling,v_ZyqXTKo-c,50,60,train
roller skating,v__rfH1wcJs,113,123,train
wrestling,v_a1zzLSNgA,23,33,train
wrestling,v_a7409VlVk,2,12,train
wrestling,v_aFES2DPEw,68,78,train
answering questions,v_ayGU3U2co,269,279,train
testifying,v_bIhplGORs,10,20,train
massaging legs,v_bXLskd75o,2,12,train
bouncing on trampoline,v_chdKuE7TM,15,25,train
making tea,v_dQtXl-KGs,12,22,train
feeding goats,v_iT7wzQTrc,10,20,train
cutting watermelon,v_ixifdfHWg,11,21,train
tap dancing,v_kvJOUdWPo,112,122,train
giving or receiving award,v_lMQuiF7nQ,12,22,train
busking,v_lZRiE09_w,137,147,train
eating ice cream,v_l_Lv4ZCl8,29,39,train
shot put,v_lamgMKBa0,193,203,train
waxing chest,v_nzAqVMIIc,27,37,train
bungee jumping,v_qOvfOvOW4,57,67,train
swinging on something,v_rwa8dIhSo,0,10,train
trimming trees,v_sQXZh0ycg,29,39,train
catching or throwing baseball,v_vuQHdRRK8,6,16,train
belly dancing,v_wN67rythQ,491,501,train
sweeping floor,v_wnjEAghnk,20,30,train
playing tennis,v_zRpqmqv3g,174,184,train
opening bottle,v_zqV-XCZGk,63,73,train
washing hands,va-6ioOQry0,4,14,train
sled dog racing,va03YSnPG9U,7,17,train
mopping floor,va0k9XDlKR0,56,66,train
whistling,va3sBG3kDJs,13,23,train
catching or throwing softball,va53VqzbKK4,3,13,train
knitting,va820skUeBk,0,10,train
skiing crosscountry,va8xiEK5yl4,16,26,train
sled dog racing,vaAFfTv3ZBA,14,24,train
yawning,vaEpBK5ZmQk,2,12,train
feeding fish,vaG0WtR9sLs,5,15,train
washing feet,vaGMM2Jn6cM,77,87,train
shaving head,vaGX5uWhWVs,169,179,train
making pizza,vaGkldNKjWg,1,11,train
brushing hair,vaGwEB1VlzE,44,54,train
shaving head,vaH-pWee4UI,118,128,train
tai chi,vaIODWGj1OE,0,10,train
opening present,vaIdBL8WgXE,150,160,train
hula hooping,vaIwZYHKRDY,1,11,train
pumping fist,vaJcJla3t9g,41,51,train
shoveling snow,vaLTl70BJgo,97,107,train
eating burger,vaOSVHf4Sfc,61,71,train
catching or throwing baseball,vaPPJ471riY,15,25,train
wrapping present,vaPqXgtmCVg,10,20,train
folding napkins,vaU7FRs1qRY,21,31,train
cleaning pool,vaUVWu_Lunw,228,238,train
riding unicycle,vaUqbXw68DA,14,24,train
eating doughnuts,vaWW_TvolvY,46,56,train
swimming backstroke,vaYau3P9cmw,74,84,train
punching bag,vaZrFNvbw_o,0,10,train
shredding paper,vad5stDPXlM,7,17,train
passing American football (in game),vadWddx-gu0,30,40,train
snorkeling,vadjhXzcKhc,14,24,train
eating spaghetti,vae11GFAuag,8,18,train
tap dancing,vae8s2vPjbY,38,48,train
massaging back,vaeUU1u_to0,33,43,train
bowling,vafwRkT16lU,16,26,train
tobogganing,vafztK8lqVQ,262,272,train
crawling baby,vahMK_B52yA,68,78,train
shaving legs,vaiewfJwrlw,52,62,train
drinking beer,vak6sUauofw,11,21,train
hurdling,vakJQoYHe2Q,4,14,train
throwing discus,vaqGIs0K9Nw,1,11,train
using remote controller (not gaming),vasb2tQRs-o,111,121,train
riding mechanical bull,vatcGab-EX8,3,13,train
shot put,vatv1E1B1gE,17,27,train
bobsledding,vawBA6I3t6o,32,42,train
playing didgeridoo,vay9Jiw0pQ8,0,10,train
dancing macarena,vb2vZKT1aA0,38,48,train
shining shoes,vb3AegqlTVs,2,12,train
using remote controller (not gaming),vb4K6rjXjoQ,0,10,train
dribbling basketball,vb4UgdH0_dU,76,86,train
rock climbing,vb52xxuKT10,45,55,train
making pizza,vb55AZ76ODw,15,25,train
jogging,vb8B7h_mej0,0,10,train
washing feet,vb9wehcZVQ4,3,13,train
checking tires,vbCHmv3xC9I,35,45,train
clapping,vbCTBorLRrE,1,11,train
hammer throw,vbF3zcBtX6g,6,16,train
dancing macarena,vbIZFwFqw0k,0,10,train
blowing leaves,vbJqKPmKXoc,4,14,train
jogging,vbJrFKGjFeY,17,27,train
pumping gas,vbNw_nKXzYU,42,52,train
making jewelry,vbQk1WM0s9E,319,329,train
squat,vbU9g1y3fUA,0,10,train
cheerleading,vbUckKWMV84,95,105,train
robot dancing,vbUlcMQ3ZEo,4,14,train
snatch weight lifting,vbUoM9k9LjA,1,11,train
changing oil,vbVFOhmqSHk,183,193,train
squat,vbVISHhrFtc,15,25,train
feeding birds,vbW70N-XuAw,43,53,train
playing monopoly,vbY1Npe0msE,16,26,train
front raises,vbYxSnOFmsM,7,17,train
pushing wheelchair,vbZeo9QImk8,118,128,train
presenting weather forecast,vba-r146q8A,134,144,train
dancing ballet,vbcbKUn-j4c,62,72,train
using remote controller (not gaming),vbcryImWz0g,36,46,train
skipping rope,vbe-tdVyq8Y,188,198,train
sharpening pencil,vbf67f502eA,115,125,train
applauding,vbgOrPanYj8,4,14,train
jumping into pool,vbhT1xtsDA4,1,11,train
playing bagpipes,vbhkinTeZHQ,17,27,train
playing guitar,vbhu8oSvBa8,148,158,train
shaking head,vbiNA_9dYLA,0,10,train
playing saxophone,vbjuIFcLScw,140,150,train
barbequing,vbp0ZX3y-b8,611,621,train
playing chess,vbpq-bcVNSA,201,211,train
arm wrestling,vbqJPKUc6fk,3,13,train
bungee jumping,vbrJ_eEdLhY,33,43,train
arm wrestling,vbrfEKLjDos,48,58,train
tasting food,vbtGgIAMNQo,164,174,train
doing nails,vbxc6obXpyg,62,72,train
long jump,vc-CDwn8u0s,2,12,train
windsurfing,vc-dPY2oHKk,104,114,train
country line dancing,vc0JGJnDdq0,68,78,train
chopping wood,vc0YxA_M_Rw,0,10,train
bending metal,vc0rrX-O3NY,0,10,train
playing monopoly,vc4XczV_Y1s,66,76,train
biking through snow,vc5X4Ogpim0,96,106,train
making a cake,vc9LYXx4nGI,10,20,train
reading book,vc9wYTDwZaw,73,83,train
stretching arm,vcAFcXMhrBs,42,52,train
air drumming,vcBlvxPYqyA,11,21,train
country line dancing,vcCRJkHmKIQ,179,189,train
playing basketball,vcD3pXG-_p0,9,19,train
carrying baby,vcDEBFdnmJY,90,100,train
tai chi,vcH0Wcy7rgY,133,143,train
playing harmonica,vcHeoObfwJc,176,186,train
busking,vcII2RJUSzo,1,11,train
cooking chicken,vcIJuRyFvos,146,156,train
long jump,vcIgfL1Qin0,7,17,train
golf chipping,vcJ15RSk7K4,159,169,train
surfing water,vcJsNJlLPok,31,41,train
making sushi,vcO4t-VB0TM,58,68,train
long jump,vcOuoVIEM9Q,26,36,train
climbing tree,vcP7a2VaSaU,4,14,train
high jump,vcPTPZorrAU,115,125,train
brushing teeth,vcQDMNJ4EL8,0,10,train
playing recorder,vcQGVlH4HI0,11,21,train
cheerleading,vcSmb1p9LCw,76,86,train
getting a tattoo,vcT0M52xcik,0,10,train
biking through snow,vcUaXTMJrz0,18,28,train
baby waking up,vcUuAYkaJxg,234,244,train
punching bag,vcWnqnM8xwk,79,89,train
eating hotdog,vcYlAaPfAjc,40,50,train
unboxing,vcZo2_7jYOI,52,62,train
feeding goats,vcZoQB5z4NQ,4,14,train
playing chess,vcadg_xH5Wc,1,11,train
cleaning toilet,vcbtoMkBtR4,0,10,train
bench pressing,vceE_4WnyEs,0,10,train
playing bagpipes,vcfTd3aKNSM,10,20,train
catching or throwing baseball,vcgd_aSjVtM,216,226,train
shaking head,vciubQ6s4tU,6,16,train
playing keyboard,vckfT5OrNfA,18,28,train
picking fruit,vclTxZq_s9M,108,118,train
playing recorder,vcr13wjq-kM,104,114,train
side kick,vcsU7q2tupQ,4,14,train
playing tennis,vcs_HuiIO6c,107,117,train
rock climbing,vctZ2-GeUhQ,157,167,train
dancing ballet,vcu1_qOqH3E,0,10,train
washing hands,vcuAHayyrUA,131,141,train
tango dancing,vcuVysi3vRg,42,52,train
salsa dancing,vcuYs6Yg4tw,76,86,train
playing piano,vculnD7IR4U,15,25,train
arranging flowers,vcuqcVXGdCY,25,35,train
playing bass guitar,vcvZGKwI6Bk,1,11,train
tango dancing,vcvhOKiwQcI,64,74,train
playing kickball,vcwFRc3zAXw,379,389,train
country line dancing,vcx3b9CKrKg,211,221,train
weaving basket,vcxx4Vy8jCM,144,154,train
jumping into pool,vcyn23ZWfnM,0,10,train
shining shoes,vcziFhyuUKs,2,12,train
tying knot (not on a tie),vd-i79CxphY,44,54,train
flipping pancake,vd-jFaQYd1o,0,10,train
stretching arm,vd0IezAdwTU,6,16,train
filling eyebrows,vd0tkKUhxa0,117,127,train
flipping pancake,vd1VkQhxji8,1,11,train
mopping floor,vd3VB-QXvoQ,25,35,train
eating ice cream,vd6r3kHhem4,28,38,train
clean and jerk,vd8DyhksWs8,40,50,train
shaking head,vd8GynJNKV8,2,12,train
stretching arm,vdHElds46uo,2,12,train
